# OCP data for Sony Graphite negative electrode, delithiation
# sto,ocp
0.940840,0.079931
0.940786,0.079931
0.940731,0.079931
0.940677,0.080122
0.940623,0.080122
0.940568,0.080122
0.940514,0.080122
0.940459,0.080122
0.940405,0.080122
0.940351,0.080122
0.940296,0.080122
0.940242,0.080122
0.940187,0.080122
0.940133,0.080312
0.940078,0.080312
0.940024,0.080312
0.939970,0.080312
0.939915,0.080312
0.939861,0.080312
0.939806,0.080312
0.939752,0.080312
0.939697,0.080312
0.939643,0.080312
0.939589,0.080312
0.939534,0.080312
0.939480,0.080503
0.939425,0.080312
0.939371,0.080503
0.939316,0.080503
0.939262,0.080503
0.939208,0.080503
0.939153,0.080694
0.939099,0.080694
0.939044,0.080694
0.938990,0.080694
0.938935,0.080694
0.938881,0.080694
0.938827,0.080694
0.938772,0.080694
0.938718,0.080694
0.938663,0.080694
0.938609,0.080694
0.938555,0.080694
0.938500,0.080694
0.938446,0.080694
0.938391,0.080694
0.938337,0.080694
0.938282,0.080694
0.938228,0.080885
0.938174,0.080885
0.938119,0.080885
0.938065,0.080885
0.938010,0.080885
0.937956,0.080885
0.937901,0.080885
0.937847,0.080885
0.937793,0.080885
0.937738,0.081075
0.937684,0.081075
0.937629,0.081075
0.937575,0.081075
0.937520,0.081075
0.937466,0.081075
0.937412,0.081075
0.937357,0.081075
0.937303,0.081075
0.937248,0.081075
0.937194,0.081075
0.937139,0.081075
0.937085,0.081075
0.937031,0.081266
0.936976,0.081266
0.936922,0.081266
0.936867,0.081266
0.936813,0.081266
0.936758,0.081266
0.936704,0.081266
0.936650,0.081266
0.936595,0.081266
0.936541,0.081266
0.936486,0.081457
0.936432,0.081457
0.936378,0.081457
0.936323,0.081457
0.936269,0.081457
0.936214,0.081457
0.936160,0.081457
0.936105,0.081457
0.936051,0.081457
0.935997,0.081457
0.935942,0.081457
0.935888,0.081457
0.935833,0.081648
0.935779,0.081648
0.935724,0.081648
0.935670,0.081648
0.935616,0.081648
0.935561,0.081648
0.935507,0.081648
0.935452,0.081648
0.935398,0.081838
0.935343,0.081648
0.935289,0.081838
0.935235,0.081838
0.935180,0.081838
